最新股票名称_Lstknm,日期_Date,日收益率_Dret,流通市值加权平均市场日收益率_Drettmv,日无风险收益率_DRfRet,
拓维信息,2018-12-06,-0.0522,-0.0222,0.000086
拓维信息,2018-12-07,0.0066,-0.0001,0.000086
拓维信息,2018-12-10,0.0350,-0.0138,0.000086
拓维信息,2018-12-11,-0.0169,0.0087,0.000086
拓维信息,2018-12-12,-0.0366,0.0011,0.000086
拓维信息,2018-12-13,0.0067,0.0114,0.000086
拓维信息,2018-12-14,-0.0421,-0.0243,0.000086
拓维信息,2018-12-17,0.0093,-0.0038,0.000087
拓维信息,2018-12-18,-0.0321,-0.0080,0.000087
拓维信息,2018-12-19,0.0166,-0.0139,0.000087
拓维信息,2018-12-20,0.0117,0.0022,0.000088
拓维信息,2018-12-21,-0.0023,-0.0106,0.000088
拓维信息,2018-12-24,0.0162,0.0081,0.000088
拓维信息,2018-12-25,-0.0205,-0.0089,0.000090
拓维信息,2018-12-26,0.0302,-0.0044,0.000091
拓维信息,2018-12-27,-0.0180,-0.0126,0.000091
拓维信息,2018-12-28,-0.0321,0.0031,0.000092
拓维信息,2019-01-02,0.0142,-0.0087,0.000090
拓维信息,2019-01-03,-0.0187,-0.0074,0.000089
拓维信息,2019-01-04,0.0143,0.0272,0.000088
拓维信息,2019-01-07,0.1009,0.0177,0.000086
拓维信息,2019-01-08,-0.0277,-0.0009,0.000085
拓维信息,2019-01-09,0.0439,0.0060,0.000084
拓维信息,2019-01-10,0.0441,-0.0024,0.000083
拓维信息,2019-01-11,0.0141,0.0071,0.000082
拓维信息,2019-01-14,-0.0377,-0.0071,0.000082
拓维信息,2019-01-15,-0.0041,0.0160,0.000081
拓维信息,2019-01-16,-0.0269,-0.0014,0.000081
拓维信息,2019-01-17,-0.0170,-0.0096,0.000080
拓维信息,2019-01-18,0.0173,0.0107,0.000080
拓维信息,2019-01-21,0.0213,0.0060,0.000080
拓维信息,2019-01-22,-0.0167,-0.0126,0.000080
拓维信息,2019-01-23,-0.0297,0.0010,0.000080
拓维信息,2019-01-24,0.0044,0.0055,0.000080
拓维信息,2019-01-25,-0.0500,-0.0013,0.000080
拓维信息,2019-01-28,-0.0320,-0.0035,0.000079
拓维信息,2019-01-29,-0.0284,-0.0106,0.000079
拓维信息,2019-01-30,-0.0316,-0.0130,0.000079
拓维信息,2019-01-31,-0.0126,-0.0056,0.000079
拓维信息,2019-02-01,0.0280,0.0273,0.000079
拓维信息,2019-02-11,0.0347,0.0295,0.000079
拓维信息,2019-02-12,0.0144,0.0123,0.000079
拓维信息,2019-02-13,0.0354,0.0185,0.000078
拓维信息,2019-02-14,-0.0023,0.0059,0.000078
拓维信息,2019-02-15,0.0114,-0.0072,0.000077
拓维信息,2019-02-18,0.0406,0.0377,0.000077
拓维信息,2019-02-19,0.0325,0.0016,0.000076
拓维信息,2019-02-20,-0.0168,0.0035,0.000076
拓维信息,2019-02-21,0.0107,-0.0027,0.000075
拓维信息,2019-02-22,0.0507,0.0229,0.000075
拓维信息,2019-02-25,0.0563,0.0534,0.000075
拓维信息,2019-02-26,0.0610,-0.0037,0.000076
拓维信息,2019-02-27,-0.0126,-0.0065,0.000076
拓维信息,2019-02-28,0.0145,0.0032,0.000075
拓维信息,2019-03-01,-0.0143,0.0121,0.000075
拓维信息,2019-03-04,0.0036,0.0221,0.000075
拓维信息,2019-03-05,0.0670,0.0240,0.000075
拓维信息,2019-03-06,0.0526,0.0151,0.000075
拓维信息,2019-03-07,-0.0065,0.0043,0.000075
拓维信息,2019-03-08,-0.0487,-0.0373,0.000075
拓维信息,2019-03-11,0.0461,0.0394,0.000076
拓维信息,2019-03-12,0.0163,0.0167,0.000076
拓维信息,2019-03-13,-0.0433,-0.0229,0.000076
拓维信息,2019-03-14,-0.0436,-0.0236,0.000076
拓维信息,2019-03-15,0.0035,0.0146,0.000077
拓维信息,2019-03-18,0.0140,0.0282,0.000077
拓维信息,2019-03-19,-0.0017,0.0013,0.000077
拓维信息,2019-03-20,-0.0138,-0.0026,0.000078
拓维信息,2019-03-21,0.0158,0.0087,0.000078
拓维信息,2019-03-22,0.0259,0.0028,0.000078
拓维信息,2019-03-25,-0.0353,-0.0148,0.000078
拓维信息,2019-03-26,-0.0557,-0.0219,0.000077
拓维信息,2019-03-27,0.0055,0.0091,0.000077
拓维信息,2019-03-28,-0.0073,-0.0092,0.000077
拓维信息,2019-03-29,0.0203,0.0343,0.000077
拓维信息,2019-04-01,0.0996,0.0375,0.000077
拓维信息,2019-04-02,0.0593,0.0015,0.000076
拓维信息,2019-04-03,-0.0047,0.0087,0.000076
拓维信息,2019-04-04,-0.0125,0.0053,0.000076
拓维信息,2019-04-08,-0.0411,-0.0050,0.000075
拓维信息,2019-04-09,0.0215,0.0080,0.000075
拓维信息,2019-04-10,-0.0226,-0.0016,0.000075
拓维信息,2019-04-11,-0.0248,-0.0228,0.000076
拓维信息,2019-04-12,-0.0153,-0.0014,0.000076
拓维信息,2019-04-15,0.0138,-0.0082,0.000076
拓维信息,2019-04-16,0.0730,0.0220,0.000076
拓维信息,2019-04-17,-0.0222,0.0070,0.000076
拓维信息,2019-04-18,0.0113,-0.0055,0.000077
拓维信息,2019-04-19,0.0160,0.0105,0.000077
拓维信息,2019-04-22,-0.0047,-0.0155,0.000077
拓维信息,2019-04-23,-0.0491,-0.0129,0.000078
拓维信息,2019-04-24,0.0998,0.0111,0.000078
拓维信息,2019-04-25,-0.0318,-0.0347,0.000079
拓维信息,2019-04-26,0.0516,-0.0130,0.000079
拓维信息,2019-04-27,,,
拓维信息,2019-04-29,-0.0996,-0.0239,0.000080
拓维信息,2019-04-30,-0.0776,0.0072,0.000080
拓维信息,2019-05-06,-0.1002,-0.0752,0.000080
拓维信息,2019-05-07,0.0258,0.0152,0.000080
拓维信息,2019-05-08,-0.0155,-0.0073,0.000080
拓维信息,2019-05-09,0.0039,-0.0123,0.000080
拓维信息,2019-05-10,0.0549,0.0395,0.000079
拓维信息,2019-05-13,0.0390,-0.0110,0.000079
拓维信息,2019-05-14,-0.0054,-0.0067,0.000079
拓维信息,2019-05-15,0.0162,0.0246,0.000079
拓维信息,2019-05-16,-0.0248,0.0050,0.000079
拓维信息,2019-05-17,-0.0181,-0.0330,0.000079
拓维信息,2019-05-20,0.0037,-0.0076,0.000079
拓维信息,2019-05-21,0.0074,0.0187,0.000079
拓维信息,2019-05-22,0.1005,-0.0050,0.000080
拓维信息,2019-05-23,-0.0282,-0.0252,0.000079
拓维信息,2019-05-24,-0.0017,-0.0056,0.000080
拓维信息,2019-05-27,0.0616,0.0252,0.000080
拓维信息,2019-05-28,-0.0242,0.0051,0.000080
拓维信息,2019-05-29,0.0050,-0.0007,0.000080
