最新股票名称_Lstknm,日期_Date,日收益率_Dret,流通市值加权平均市场日收益率_Drettmv,日无风险收益率_DRfRet,
国光电器,2016-10-10,0.0339,0.0196,0.000077
国光电器,2016-10-11,-0.0114,0.0055,0.000077
国光电器,2016-10-12,0.0208,0.0014,0.000077
国光电器,2016-10-13,0.0272,0.0012,0.000077
国光电器,2016-10-14,-0.0140,-0.0015,0.000077
国光电器,2016-10-17,-0.0216,-0.0101,0.000077
国光电器,2016-10-18,0.0275,0.0151,0.000077
国光电器,2016-10-19,-0.0045,-0.0017,0.000077
国光电器,2016-10-20,0.0015,0.0033,0.000077
国光电器,2016-10-21,-0.0134,-0.0040,0.000077
国光电器,2016-10-24,-0.0030,0.0092,0.000077
国光电器,2016-10-25,-0.0045,0.0039,0.000077
国光电器,2016-10-26,0.0084,-0.0043,0.000077
国光电器,2016-10-27,0.0106,-0.0015,0.000077
国光电器,2016-10-28,0.0104,-0.0087,0.000077
国光电器,2016-10-31,-0.0007,-0.0003,0.000077
国光电器,2016-11-01,0.0998,0.0111,0.000077
国光电器,2016-11-02,-0.0101,-0.0077,0.000078
国光电器,2016-11-03,0.0048,0.0059,0.000078
国光电器,2016-11-04,-0.0324,-0.0031,0.000078
国光电器,2016-11-07,0.0049,-0.0002,0.000078
国光电器,2016-11-08,-0.0035,0.0070,0.000078
国光电器,2016-11-09,-0.0146,-0.0066,0.000079
国光电器,2016-11-10,0.0170,0.0140,0.000079
国光电器,2016-11-11,-0.0257,0.0054,0.000079
国光电器,2016-11-14,0.0029,0.0028,0.000079
国光电器,2016-11-15,0.0256,0.0055,0.000079
国光电器,2016-11-16,-0.0062,0.0008,0.000080
国光电器,2016-11-17,-0.0294,-0.0029,0.000080
国光电器,2016-11-18,-0.0194,-0.0034,0.000081
国光电器,2016-11-21,0.0228,0.0027,0.000081
国光电器,2016-11-22,-0.0057,0.0088,0.000082
国光电器,2016-11-23,-0.0296,-0.0035,0.000082
国光电器,2016-11-24,-0.0104,-0.0037,0.000082
国光电器,2016-11-25,-0.0060,0.0043,0.000082
国光电器,2016-11-28,0.0197,0.0006,0.000083
国光电器,2016-11-29,-0.0319,-0.0074,0.000083
国光电器,2016-11-30,-0.0008,-0.0024,0.000083
国光电器,2016-12-01,0.0038,0.0064,0.000084
国光电器,2016-12-02,-0.0351,-0.0172,0.000084
国光电器,2016-12-05,-0.0063,-0.0080,0.000085
国光电器,2016-12-06,0.0048,0.0018,0.000085
国光电器,2016-12-07,0.0135,0.0099,0.000085
国光电器,2016-12-08,0.0000,-0.0057,0.000085
国光电器,2016-12-09,-0.0133,-0.0030,0.000086
国光电器,2016-12-12,-0.0809,-0.0509,0.000086
国光电器,2016-12-13,0.0026,0.0041,0.000086
国光电器,2016-12-14,-0.0344,-0.0083,0.000086
国光电器,2016-12-15,0.0071,0.0065,0.000087
国光电器,2016-12-16,0.0434,0.0103,0.000087
国光电器,2016-12-19,-0.0136,-0.0035,0.000087
国光电器,2016-12-20,0.0138,-0.0024,0.000088
国光电器,2016-12-21,0.0025,0.0079,0.000088
国光电器,2016-12-22,-0.0059,-0.0010,0.000088
国光电器,2016-12-23,-0.0281,-0.0118,0.000089
国光电器,2016-12-26,0.0412,0.0045,0.000089
国光电器,2016-12-27,0.0286,0.0012,0.000089
国光电器,2016-12-28,0.0033,-0.0039,0.000089
国光电器,2016-12-29,0.0049,-0.0030,0.000089
国光电器,2016-12-30,0.0097,0.0017,0.000090
国光电器,2016-12-31,,,
国光电器,2017-01-03,,0.0090,0.000090
国光电器,2017-01-04,,0.0125,0.000090
国光电器,2017-01-05,,-0.0006,0.000091
国光电器,2017-01-06,,-0.0084,0.000094
国光电器,2017-01-09,,0.0041,0.000096
国光电器,2017-01-10,,-0.0024,0.000097
国光电器,2017-01-11,,-0.0108,0.000098
国光电器,2017-01-12,,-0.0096,0.000100
国光电器,2017-01-13,,-0.0151,0.000101
国光电器,2017-01-16,-0.0763,-0.0367,0.000101
国光电器,2017-01-17,0.1000,0.0125,0.000102
国光电器,2017-01-18,-0.0024,-0.0026,0.000103
国光电器,2017-01-19,-0.0206,-0.0039,0.000104
国光电器,2017-01-20,0.0121,0.0161,0.000105
国光电器,2017-01-23,-0.0072,0.0090,0.000105
国光电器,2017-01-24,-0.0056,-0.0030,0.000105
国光电器,2017-01-25,0.0364,0.0035,0.000106
国光电器,2017-01-26,-0.0016,0.0076,0.000106
国光电器,2017-02-03,-0.0063,-0.0041,0.000107
国光电器,2017-02-06,-0.0024,0.0097,0.000108
国光电器,2017-02-07,0.0434,-0.0001,0.000110
国光电器,2017-02-08,0.0091,0.0079,0.000113
国光电器,2017-02-09,0.0030,0.0070,0.000114
国光电器,2017-02-10,-0.0082,-0.0013,0.000114
国光电器,2017-02-13,-0.0030,0.0080,0.000115
国光电器,2017-02-14,-0.0015,-0.0004,0.000115
国光电器,2017-02-15,0.0174,-0.0100,0.000116
国光电器,2017-02-16,-0.0022,0.0069,0.000116
国光电器,2017-02-17,-0.0365,-0.0069,0.000117
国光电器,2017-02-20,-0.0495,0.0113,0.000117
国光电器,2017-02-21,0.0000,0.0091,0.000117
国光电器,2017-02-22,0.0309,0.0044,0.000117
国光电器,2017-02-23,-0.0158,-0.0014,0.000117
国光电器,2017-02-24,-0.0024,0.0022,0.000117
国光电器,2017-02-27,0.0097,-0.0082,0.000117
国光电器,2017-02-28,0.0000,0.0042,0.000117
国光电器,2017-03-01,0.0143,0.0028,0.000117
国光电器,2017-03-02,-0.0086,-0.0060,0.000118
国光电器,2017-03-03,0.0055,0.0030,0.000118
国光电器,2017-03-06,0.0276,0.0127,0.000118
国光电器,2017-03-07,0.0552,0.0030,0.000118
国光电器,2017-03-08,0.0058,-0.0047,0.000118
国光电器,2017-03-09,-0.0101,-0.0071,0.000118
国光电器,2017-03-10,0.0124,0.0021,0.000118
国光电器,2017-03-13,-0.0022,0.0094,0.000118
国光电器,2017-03-14,-0.0195,-0.0020,0.000118
国光电器,2017-03-15,0.0022,0.0004,0.000118
国光电器,2017-03-16,0.0596,0.0094,0.000119
国光电器,2017-03-17,-0.0180,-0.0086,0.000119
国光电器,2017-03-20,0.0806,0.0030,0.000120
国光电器,2017-03-21,0.0334,0.0042,0.000120
国光电器,2017-03-22,-0.0114,-0.0038,0.000121
国光电器,2017-03-23,0.0775,0.0017,0.000122
国光电器,2017-03-24,-0.0315,0.0046,0.000122
国光电器,2017-03-27,-0.0104,-0.0048,0.000122
国光电器,2017-03-28,0.0025,-0.0023,0.000121
国光电器,2017-03-29,0.0235,-0.0061,0.000121
国光电器,2017-03-30,-0.0085,-0.0198,0.000121
国光电器,2017-03-31,-0.0372,0.0052,0.000120
国光电器,2017-04-05,0.0905,0.0204,0.000119
国光电器,2017-04-06,0.0052,0.0033,0.000118
国光电器,2017-04-07,0.0260,0.0008,0.000118
国光电器,2017-04-10,-0.0096,-0.0083,0.000118
国光电器,2017-04-11,0.0119,0.0073,0.000117
国光电器,2017-04-12,-0.0202,-0.0073,0.000117
国光电器,2017-04-13,0.0487,0.0052,0.000117
国光电器,2017-04-14,-0.0169,-0.0146,0.000117
国光电器,2017-04-17,-0.0133,-0.0128,0.000117
国光电器,2017-04-18,-0.0203,-0.0058,0.000117
国光电器,2017-04-19,0.0098,-0.0090,0.000117
国光电器,2017-04-20,-0.0245,-0.0013,0.000117
国光电器,2017-04-21,0.0432,-0.0045,0.000117
国光电器,2017-04-24,-0.0118,-0.0267,0.000117
国光电器,2017-04-25,-0.0147,0.0063,0.000117
国光电器,2017-04-26,0.0241,0.0037,0.000117
国光电器,2017-04-27,0.0415,0.0043,0.000118
国光电器,2017-04-28,0.0329,0.0035,0.000118
国光电器,2017-05-02,0.0042,0.0006,0.000118
国光电器,2017-05-03,-0.0068,-0.0032,0.000119
国光电器,2017-05-04,-0.0073,-0.0029,0.000119
国光电器,2017-05-05,-0.0242,-0.0132,0.000119
国光电器,2017-05-08,-0.0464,-0.0216,0.000120
国光电器,2017-05-09,0.0068,0.0068,0.000120
国光电器,2017-05-10,0.0298,-0.0155,0.000120
国光电器,2017-05-11,0.0060,-0.0010,0.000121
国光电器,2017-05-12,-0.0027,0.0001,0.000121
国光电器,2017-05-15,0.0005,0.0052,0.000121
国光电器,2017-05-16,0.0745,0.0231,0.000121
国光电器,2017-05-17,-0.0228,0.0006,0.000122
国光电器,2017-05-18,-0.0269,-0.0065,0.000122
国光电器,2017-05-19,-0.0176,0.0001,0.000122
国光电器,2017-05-22,-0.0093,-0.0128,0.000123
国光电器,2017-05-23,0.0082,-0.0214,0.000123
国光电器,2017-05-24,-0.0185,0.0054,0.000124
国光电器,2017-05-25,-0.0128,0.0087,0.000124
国光电器,2017-05-26,-0.1001,-0.0016,0.000124
国光电器,2017-05-31,0.0000,-0.0006,0.000125
国光电器,2017-06-01,0.0288,-0.0197,0.000125
国光电器,2017-06-02,0.0000,0.0089,0.000126
国光电器,2017-06-05,0.0304,0.0070,0.000127
国光电器,2017-06-06,-0.0313,0.0069,0.000128
国光电器,2017-06-07,0.0103,0.0235,0.000129
国光电器,2017-06-08,-0.0012,0.0024,0.000130
国光电器,2017-06-09,-0.0241,0.0026,0.000130
国光电器,2017-06-12,-0.0389,-0.0102,0.000131
国光电器,2017-06-13,0.0129,0.0131,0.000131
国光电器,2017-06-14,-0.0063,-0.0048,0.000131
国光电器,2017-06-15,0.0121,0.0092,0.000131
国光电器,2017-06-16,-0.0164,-0.0020,0.000130
国光电器,2017-06-19,-0.0160,0.0069,0.000130
国光电器,2017-06-20,0.0372,0.0019,0.000129
国光电器,2017-06-21,0.0616,0.0062,0.000128
国光电器,2017-06-22,-0.0095,-0.0136,0.000127
国光电器,2017-06-23,-0.0251,0.0065,0.000127
国光电器,2017-06-26,0.0245,0.0156,0.000126
国光电器,2017-06-27,-0.0329,0.0006,0.000126
国光电器,2017-06-28,-0.0291,-0.0081,0.000125
国光电器,2017-06-29,-0.0179,0.0055,0.000124
国光电器,2017-06-30,0.0318,0.0019,0.000123
国光电器,2017-07-03,0.0120,0.0038,0.000123
国光电器,2017-07-04,0.0031,-0.0051,0.000122
国光电器,2017-07-05,-0.0056,0.0097,0.000121
国光电器,2017-07-06,0.0786,0.0001,0.000120
国光电器,2017-07-07,-0.0231,0.0009,0.000119
国光电器,2017-07-10,-0.0065,-0.0057,0.000119
国光电器,2017-07-11,-0.0471,-0.0065,0.000118
国光电器,2017-07-12,0.0156,-0.0019,0.000118
国光电器,2017-07-13,-0.0246,0.0006,0.000118
国光电器,2017-07-14,0.0013,-0.0041,0.000117
国光电器,2017-07-17,-0.0863,-0.0458,0.000117
国光电器,2017-07-18,-0.0179,0.0068,0.000117
国光电器,2017-07-19,0.0154,0.0170,0.000117
国光电器,2017-07-20,0.0505,0.0060,0.000117
国光电器,2017-07-21,-0.0197,-0.0001,0.000117
国光电器,2017-07-24,-0.0020,0.0052,0.000117
国光电器,2017-07-25,0.0013,-0.0039,0.000117
国光电器,2017-07-26,-0.0081,-0.0034,0.000116
国光电器,2017-07-27,0.0522,0.0125,0.000116
国光电器,2017-07-28,0.0097,0.0027,0.000116
国光电器,2017-07-31,-0.0159,0.0067,0.000117
国光电器,2017-08-01,-0.0039,0.0018,0.000117
国光电器,2017-08-02,-0.0221,-0.0068,0.000117
国光电器,2017-08-03,0.0093,-0.0005,0.000117
国光电器,2017-08-04,0.0125,-0.0060,0.000117
国光电器,2017-08-07,0.0475,0.0090,0.000117
国光电器,2017-08-08,0.0429,0.0039,0.000117
国光电器,2017-08-09,0.0226,0.0043,0.000117
国光电器,2017-08-10,0.0017,-0.0075,0.000117
国光电器,2017-08-11,-0.0070,-0.0182,0.000118
国光电器,2017-08-14,0.0076,0.0219,0.000118
国光电器,2017-08-15,0.0087,0.0039,0.000119
国光电器,2017-08-16,0.0144,0.0050,0.000119
国光电器,2017-08-17,-0.0216,0.0064,0.000119
国光电器,2017-08-18,0.0279,-0.0039,0.000119
国光电器,2017-08-19,,,
国光电器,2017-08-21,0.0446,0.0076,0.000119
国光电器,2017-08-22,-0.0498,-0.0045,0.000119
国光电器,2017-08-23,-0.0137,-0.0038,0.000119
国光电器,2017-08-24,0.0098,-0.0066,0.000120
国光电器,2017-08-25,-0.0057,0.0108,0.000120
国光电器,2017-08-28,0.0247,0.0142,0.000120
国光电器,2017-08-29,-0.0213,-0.0030,0.000120
国光电器,2017-08-30,0.0252,0.0045,0.000120
国光电器,2017-08-31,-0.0134,0.0016,0.000120
