最新股票名称_Lstknm,日期_Date,日收益率_Dret,流通市值加权平均市场日收益率_Drettmv,日无风险收益率_DRfRet,
金种子酒,2016-10-18,0.0250,0.0144,0.000077
金种子酒,2016-10-19,-0.0102,0.0001,0.000077
金种子酒,2016-10-20,-0.0021,0.0003,0.000077
金种子酒,2016-10-21,-0.0021,0.0029,0.000077
金种子酒,2016-10-24,0.0021,0.0121,0.000077
金种子酒,2016-10-25,0.0154,0.0010,0.000077
金种子酒,2016-10-26,0.0385,-0.0049,0.000077
金种子酒,2016-10-27,-0.0146,-0.0019,0.000077
金种子酒,2016-10-28,-0.0089,-0.0026,0.000077
金种子酒,2016-10-29,,,
金种子酒,2016-10-31,-0.0030,-0.0016,0.000077
金种子酒,2016-11-01,0.0170,0.0064,0.000077
金种子酒,2016-11-02,-0.0256,-0.0070,0.000078
金种子酒,2016-11-03,0.0020,0.0087,0.000078
金种子酒,2016-11-04,-0.0040,-0.0021,0.000078
金种子酒,2016-11-07,-0.0061,0.0027,0.000078
金种子酒,2016-11-08,0.0143,0.0044,0.000078
金种子酒,2016-11-09,-0.0111,-0.0065,0.000079
金种子酒,2016-11-10,0.0152,0.0126,0.000079
金种子酒,2016-11-11,0.0040,0.0082,0.000079
金种子酒,2016-11-14,0.0020,0.0053,0.000079
金种子酒,2016-11-15,0.0289,-0.0013,0.000079
金种子酒,2016-11-16,-0.0164,0.0000,0.000080
金种子酒,2016-11-17,0.0010,0.0018,0.000080
金种子酒,2016-11-18,-0.0088,-0.0051,0.000081
金种子酒,2016-11-21,0.0059,0.0084,0.000081
金种子酒,2016-11-22,0.0030,0.0101,0.000082
金种子酒,2016-11-23,-0.0049,-0.0014,0.000082
金种子酒,2016-11-24,-0.0020,0.0008,0.000082
金种子酒,2016-11-25,-0.0079,0.0076,0.000082
金种子酒,2016-11-28,0.0050,0.0059,0.000083
金种子酒,2016-11-29,0.0000,0.0041,0.000083
金种子酒,2016-11-30,-0.0169,-0.0111,0.000083
金种子酒,2016-12-01,0.0020,0.0072,0.000084
金种子酒,2016-12-02,-0.0252,-0.0077,0.000084
金种子酒,2016-12-05,-0.0062,-0.0129,0.000085
金种子酒,2016-12-06,0.0010,-0.0021,0.000085
金种子酒,2016-12-07,0.0093,0.0069,0.000085
金种子酒,2016-12-08,0.0144,-0.0016,0.000085
金种子酒,2016-12-09,-0.0081,0.0078,0.000086
金种子酒,2016-12-12,-0.0593,-0.0218,0.000086
金种子酒,2016-12-13,0.0207,0.0002,0.000086
金种子酒,2016-12-14,-0.0128,-0.0041,0.000086
金种子酒,2016-12-15,0.0000,-0.0098,0.000087
金种子酒,2016-12-16,0.0011,0.0010,0.000087
金种子酒,2016-12-19,-0.0011,-0.0010,0.000087
金种子酒,2016-12-20,-0.0065,-0.0055,0.000088
金种子酒,2016-12-21,0.0087,0.0116,0.000088
金种子酒,2016-12-22,-0.0054,0.0013,0.000088
金种子酒,2016-12-23,-0.0108,-0.0082,0.000089
金种子酒,2016-12-26,-0.0055,0.0042,0.000089
金种子酒,2016-12-27,-0.0033,-0.0028,0.000089
金种子酒,2016-12-28,-0.0088,-0.0036,0.000089
金种子酒,2016-12-29,0.0022,-0.0017,0.000089
金种子酒,2016-12-30,0.0200,0.0029,0.000090
金种子酒,2016-12-31,,,
金种子酒,2017-01-03,0.0033,0.0108,0.000090
金种子酒,2017-01-04,0.0185,0.0077,0.000090
金种子酒,2017-01-05,0.0160,0.0031,0.000091
金种子酒,2017-01-06,0.0073,-0.0020,0.000094
金种子酒,2017-01-09,0.0021,0.0059,0.000096
金种子酒,2017-01-10,0.0010,-0.0030,0.000097
金种子酒,2017-01-11,-0.0166,-0.0071,0.000098
金种子酒,2017-01-12,0.0032,-0.0050,0.000100
金种子酒,2017-01-13,-0.0232,-0.0006,0.000101
金种子酒,2017-01-16,-0.0302,-0.0002,0.000101
金种子酒,2017-01-17,0.0111,0.0011,0.000102
金种子酒,2017-01-18,0.0143,0.0030,0.000103
金种子酒,2017-01-19,-0.0065,-0.0044,0.000104
金种子酒,2017-01-20,0.0076,0.0062,0.000105
金种子酒,2017-01-23,0.0130,0.0042,0.000105
金种子酒,2017-01-24,-0.0064,0.0032,0.000105
金种子酒,2017-01-25,0.0054,0.0018,0.000106
金种子酒,2017-01-26,-0.0086,0.0028,0.000106
金种子酒,2017-02-03,-0.0086,-0.0064,0.000107
金种子酒,2017-02-06,0.0022,0.0046,0.000108
金种子酒,2017-02-07,-0.0076,-0.0010,0.000110
金种子酒,2017-02-08,0.0022,0.0038,0.000113
金种子酒,2017-02-09,0.0207,0.0050,0.000114
金种子酒,2017-02-10,0.0021,0.0053,0.000114
金种子酒,2017-02-13,0.0555,0.0056,0.000115
金种子酒,2017-02-14,-0.0051,0.0003,0.000115
金种子酒,2017-02-15,-0.0132,-0.0016,0.000116
金种子酒,2017-02-16,0.0103,0.0046,0.000116
金种子酒,2017-02-17,-0.0122,-0.0085,0.000117
金种子酒,2017-02-20,0.0351,0.0127,0.000117
金种子酒,2017-02-21,-0.0030,0.0039,0.000117
金种子酒,2017-02-22,0.0270,0.0029,0.000117
金种子酒,2017-02-23,-0.0049,-0.0042,0.000117
金种子酒,2017-02-24,0.0010,-0.0002,0.000117
金种子酒,2017-02-27,-0.0342,-0.0079,0.000117
金种子酒,2017-02-28,0.0010,0.0028,0.000117
金种子酒,2017-03-01,0.0020,0.0019,0.000117
金种子酒,2017-03-02,0.0010,-0.0066,0.000118
金种子酒,2017-03-03,0.0181,-0.0035,0.000118
金种子酒,2017-03-06,0.0208,0.0039,0.000118
金种子酒,2017-03-07,-0.0058,0.0023,0.000118
金种子酒,2017-03-08,-0.0107,-0.0005,0.000118
金种子酒,2017-03-09,0.0079,-0.0077,0.000118
金种子酒,2017-03-10,-0.0196,-0.0016,0.000118
金种子酒,2017-03-13,0.0050,0.0072,0.000118
金种子酒,2017-03-14,-0.0070,0.0003,0.000118
金种子酒,2017-03-15,0.0130,0.0005,0.000118
金种子酒,2017-03-16,0.0039,0.0065,0.000119
金种子酒,2017-03-17,-0.0088,-0.0092,0.000119
金种子酒,2017-03-20,-0.0020,0.0044,0.000120
金种子酒,2017-03-21,0.0557,0.0031,0.000120
